Word,log_freq_pm,Nletters,Nphon,Nsyll,Perc_known_final,letters_per_syll,phon_per_syll,letters_per_phon,letters_x_syll,phon_x_syll,is_lemma_match,lemma_length_diff,AoA_final,Age_Group
assassins,1.238658362313826,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,0,1,11.28,age_8_plus
assault,2.9214734604617525,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,10.21,age_8_plus
assaulted,1.5277598814198332,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,0,2,10.21,age_8_plus
assemble,1.4341503822975257,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,8.72,age_8_plus
assembled,1.3911843464140823,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,0,1,8.72,age_8_plus
assembly,1.7585338215997346,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,6.94,age_6_8
asses,2.5138941866612527,5,4,2,1.0,2.5,2.0,1.25,10,8,0,2,7.84,age_6_8
assessment,1.4105086192404854,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,11.95,age_8_plus
asset,1.565342592568876,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,11.79,age_8_plus
assets,1.8079672794549082,6,5,2,1.0,3.0,2.5,1.2,12,10,0,1,11.79,age_8_plus
asshole,4.136890559990456,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,9.52,age_8_plus
assholes,2.504324735645102,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,1,9.52,age_8_plus
assign,1.3099213823353169,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,8.56,age_8_plus
assigned,2.5739584274039027,8,5,2,1.0,4.0,2.5,1.6,16,10,0,2,8.56,age_8_plus
assignment,2.9382277790737996,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,7.0,age_6_8
assignments,1.5105920777974677,11,9,3,1.0,3.6666666666666665,3.0,1.2222222222222223,33,27,0,1,7.0,age_6_8
assist,2.1796417067783525,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,8.75,age_8_plus
assistance,2.479992634985572,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,8.84,age_8_plus
assistant,3.503022242487674,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,8.61,age_8_plus
assistants,1.2329603411991883,10,9,3,1.0,3.3333333333333335,3.0,1.1111111111111112,30,27,0,1,8.61,age_8_plus
associate,2.3006223838261968,9,7,4,1.0,2.25,1.75,1.2857142857142858,36,28,1,0,10.83,age_8_plus
associated,1.593627306407458,10,9,5,1.0,2.0,1.8,1.1111111111111112,50,45,0,1,10.83,age_8_plus
associates,1.7752846320245501,10,8,4,1.0,2.5,2.0,1.25,40,32,0,1,10.83,age_8_plus
association,2.2102117728630306,11,9,5,1.0,2.2,1.8,1.2222222222222223,55,45,1,0,10.76,age_8_plus
assume,3.540106445520797,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,8.21,age_8_plus
assumed,2.5138941866612527,7,5,2,1.0,3.5,2.5,1.4,14,10,0,1,8.21,age_8_plus
assuming,2.493043391181062,8,6,3,1.0,2.6666666666666665,2.0,1.3333333333333333,24,18,0,2,8.21,age_8_plus
assumption,1.466337068793427,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,10.2,age_8_plus
assurance,1.111599484194921,9,7,3,0.9473684210526315,3.0,2.3333333333333335,1.2857142857142858,27,21,1,0,12.33,age_8_plus
assure,3.045455708906421,6,4,2,0.9473684210526315,3.0,2.0,1.5,12,8,1,0,12.06,age_8_plus
assured,1.9735362153302445,7,5,2,0.9473684210526315,3.5,2.5,1.4,14,10,0,1,12.06,age_8_plus
asthma,1.5816031134406565,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,10.39,age_8_plus
astronaut,1.6015638560031944,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,6.28,age_6_8
asylum,1.7206635475443246,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,13.1,age_8_plus
at,8.076545792972556,2,2,1,0.9545454545454546,2.0,2.0,1.0,2,2,1,0,4.037032,below_6
ate,3.5486026733498823,3,2,1,1.0,3.0,2.0,1.5,3,2,0,0,2.78,below_6
athlete,1.7241661780955269,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,7.11,age_6_8
athletes,1.4057124469769924,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,1,7.11,age_6_8
athletic,1.5816031134406565,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,8.55,age_8_plus
atmosphere,2.367123614131617,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,9.79,age_8_plus
atom,1.320447795322304,4,4,2,1.0,2.0,2.0,1.0,8,8,1,0,9.68,age_8_plus
atomic,1.7719568419318754,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,10.16,age_8_plus
attach,1.2443240998495035,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,6.39,age_6_8
attached,2.581404478187981,8,5,2,1.0,4.0,2.5,1.6,16,10,0,2,6.39,age_6_8
attack,4.337931314808658,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,6.58,age_6_8
